"PSTATABB
State abbreviation","PNAME
Plant name","OPRNAME
Plant operator name","LAT
Plant latitude","LON
Plant longitude","PLGENACL
Plant 2000 annual coal net generation (MWh)","PLGENAOL
Plant 2000 annual oil net generation (MWh)","PLGENAGS
Plant 2000 annual gas net generation (MWh)","PLGENANC
Plant 2000 annual nuclear net generation (MWh)","PLGENAHY
Plant 2000 annual hydro net generation (MWh)","PLGENABM
Plant 2000 annual biomass/ wood net generation (MWh)","PLGENAWI
Plant 2000 annual wind net generation (MWh)","PLGENASO
Plant 2000 annual solar net generation (MWh)","PLGENAGT
Plant 2000 annual geothermal net generation (MWh)","PLGENAOF
Plant 2000 annual other fossil (tires, batteries, chemicals, etc.) net generation (MWh)"
AL,ALABAMA PINE PULP CO INC,Alabama Pulp Co Inc,31.5284,87.3368,0.0,8712.9,32499.1,0.0,0.0,354617.6,0.0,0.0,0.0,0.0
AL,ALABAMA RIVER PULP CO,Alabama Pulp Co Inc,31.5284,87.3368,0.0,17204.1,9746.0,0.0,0.0,243242.8,0.0,0.0,0.0,0.0
AL,BANKHEAD DAM,Alabama Power Co,33.3071,87.4531,0.0,0.0,0.0,0.0,104858.0,0.0,0.0,0.0,0.0,0.0
AL,BARRY,Alabama Power Co,31.0069,88.0103,11014782.0,83.0,1334122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,BIG ESCAMBIA CREEK TREATING FACILITY,Exxon Mobil,31.1279,87.1521,0.0,0.0,14209.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,BOISE CASADE PULP&PAPER MILL JACKSON ALABAMA,Boise Cascade Corporation,31.5915,87.8198,0.0,139.3,67573.2,0.0,0.0,61607.9,0.0,0.0,0.0,0.0
AL,BROWNS FERRY,Tennessee Valley Authority,34.7749,87.0221,0.0,0.0,0.0,18806504.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,CHARLES R LOWMAN,Alabama Electric Coop Inc,31.4875,87.9125,3330587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,COLBERT,Tennessee Valley Authority,34.7439,87.8486,7166242.0,55946.0,148856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,COURTLAND MILL,International Paper Co,34.5518,87.3181,61717.2,3735.4,215069.4,0.0,0.0,522403.1,0.0,0.0,0.0,33826.4
AL,CRESTWOOD CORP  DOTHAN,Ronnie Broadway,31.1558,85.3550,0.0,414.3,654.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,DISTRICT 100 TRANS GAS PIPE LINE CORP,Transcontinental Gas Pipe Line,32.5245,86.6642,0.0,0.0,5820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,E C GASTON,Alabama Power Co,33.2442,86.4567,12605846.0,17376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,FAIRFIELD WORKS,P M Allbritton,33.5443,86.9025,0.0,0.0,258841.1,0.0,0.0,0.0,0.0,0.0,0.0,4656.0
AL,FLOMATON TREATING FACILITY,Vintage Petroleum Inc,31.1279,87.1521,0.0,0.0,0.0,0.0,0.0,5406.1,0.0,0.0,0.0,0.0
AL,GADSDEN,Alabama Power Co,34.0136,85.9703,494621.0,151.0,14236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,GANTT,Alabama Electric Coop Inc,31.2610,86.4441,0.0,0.0,0.0,0.0,2279.0,0.0,0.0,0.0,0.0,0.0
AL,GENERAL ELEC PLASTIC,Alabama Power Co,32.1784,86.6559,0.0,0.0,190923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,GORGAS,Alabama Power Co,33.5111,87.2350,8644311.0,14905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,GREENE COUNTY,Alabama Power Co,32.6000,87.7667,3752685.0,127895.0,614061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,GULF STATES PAPER CORP,Gulf States Paper Corp,32.2608,87.7899,19091.5,2157.7,17092.5,0.0,0.0,123494.1,0.0,0.0,0.0,0.0
AL,GUNTERSVILLE,Tennessee Valley Authority,34.3496,86.3199,0.0,0.0,0.0,0.0,533772.0,0.0,0.0,0.0,0.0,0.0
AL,H NEELY HENRY DAM,Alabama Power Co,33.7621,85.8380,0.0,0.0,0.0,0.0,110333.0,0.0,0.0,0.0,0.0,0.0
AL,HARRIS DAM,Alabama Power Co,33.3035,85.4432,0.0,0.0,0.0,0.0,74516.0,0.0,0.0,0.0,0.0,0.0
AL,HOLT DAM,Alabama Power Co,33.3071,87.4531,0.0,0.0,0.0,0.0,87119.0,0.0,0.0,0.0,0.0,0.0
AL,INTERNATIONAL PAPER CO,International Paper Co,32.5245,86.6642,41536.2,27963.6,50122.6,0.0,0.0,343896.8,0.0,0.0,0.0,0.0
AL,JAMES H MILLER JR,Alabama Power Co,33.6319,87.0597,20343877.0,5790.0,69345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,JONES BLUFF,USCE-Mobile District,32.5245,86.6642,0.0,0.0,0.0,0.0,204758.0,0.0,0.0,0.0,0.0,0.0
AL,JORDAN DAM,Alabama Power Co,32.5897,86.1442,0.0,0.0,0.0,0.0,185656.0,0.0,0.0,0.0,0.0,0.0
AL,JOSEPH M FARLEY,Alabama Power Co,31.1558,85.3550,0.0,0.0,0.0,12562059.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,LAY DAM,Alabama Power Co,32.8655,86.6969,0.0,0.0,0.0,0.0,305163.0,0.0,0.0,0.0,0.0,0.0
AL,LEWIS SMITH DAM,Alabama Power Co,33.7575,87.2949,0.0,0.0,0.0,0.0,234693.0,0.0,0.0,0.0,0.0,0.0
AL,LOGAN MARTIN DAM,Alabama Power Co,33.3912,86.1476,0.0,0.0,0.0,0.0,188730.0,0.0,0.0,0.0,0.0,0.0
AL,M C DIXON LUMBER CO INC,M C Dixon Lumber Co Inc,31.8822,85.4021,0.0,0.0,0.0,0.0,0.0,8331.3,0.0,0.0,0.0,0.0
AL,MARTIN DAM,Alabama Power Co,32.5897,86.1442,0.0,0.0,0.0,0.0,166867.0,0.0,0.0,0.0,0.0,0.0
AL,MARY ANN GAS PLANT,Exxon Mobil,30.7449,88.1865,0.0,0.0,6387.8,0.0,0.0,0.0,0.0,0.0,0.0,758.3
AL,MCINTOSH,Alabama Electric Coop Inc,31.4067,88.1903,0.0,1479.0,215300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,MCWILLIAMS,Alabama Electric Coop Inc,31.4097,86.3731,0.0,0.0,359624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,MEAD COATED BOARD INC,MeadWestvaco Corp,32.2861,85.1697,0.0,12344.4,116113.6,0.0,0.0,545001.7,0.0,0.0,0.0,0.0
AL,MILLERS FERRY,USCE-Mobile District,32.0469,87.2619,0.0,0.0,0.0,0.0,256088.0,0.0,0.0,0.0,0.0,0.0
AL,MITCHELL DAM,Alabama Power Co,32.9291,86.2590,0.0,0.0,0.0,0.0,253508.0,0.0,0.0,0.0,0.0,0.0
AL,MOBILE BAY ONSHORE TREATING FACILITY,Exxon Mobil,30.7449,88.1865,0.0,0.0,60171.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,MOBILE ENERGY SERVICES CO LLC,Exxon Mobil,30.7449,88.1865,169255.7,0.0,237091.8,0.0,0.0,142413.6,0.0,0.0,0.0,0.0
AL,MOBILE MILL,International Paper Co,30.7449,88.1865,107454.4,0.0,79724.7,0.0,0.0,205501.8,0.0,0.0,0.0,0.0
AL,NAHEOLA MILL,Georgia Pacific,32.0040,88.2019,69367.2,11274.8,39591.0,0.0,0.0,326515.8,0.0,0.0,0.0,0.0
AL,POINT A,Alabama Electric Coop Inc,31.2610,86.4441,0.0,0.0,0.0,0.0,8803.0,0.0,0.0,0.0,0.0,0.0
AL,RIVERDALE MILL,International Paper Co,32.3880,87.1441,0.0,13156.8,189771.6,0.0,0.0,399118.7,0.0,0.0,0.0,0.0
AL,SHELL OFFSHORE INC YELLOWHAMMER PLANT,Shell,30.7449,88.1865,0.0,0.0,16478.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,SLOSS INDUSTRIES CORP,Sloss Industries Inc,33.5443,86.9025,0.0,0.0,1023.8,0.0,0.0,4018.5,0.0,0.0,0.0,37420.4
AL,SMURFIT STONE CORP,Smurfit-Stone Corp,31.1279,87.1521,109.0,12304.1,1373.4,0.0,0.0,286115.1,0.0,0.0,0.0,0.0
AL,SO EASTERN ELECTRIC DEVELOPMENT CORP LEE COUNTY AL FACILITY,Energy Services Inc,32.5781,85.3490,0.0,0.0,36471.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,THURLOW DAM,Alabama Power Co,32.5897,86.1442,0.0,0.0,0.0,0.0,100602.0,0.0,0.0,0.0,0.0,0.0
AL,U S  ALLIANCE COOSA PINES,U S Alliance Corp,33.3912,86.1476,102690.7,207.6,2781.2,0.0,0.0,128887.2,0.0,0.0,0.0,0.0
AL,UNOCALS CHUNCHULA PLANT 1,Union Oil Co of California,30.7449,88.1865,0.0,0.0,9081.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,WALTER BOULDIN DAM,Alabama Power Co,32.5897,86.1442,0.0,0.0,0.0,0.0,298393.0,0.0,0.0,0.0,0.0,0.0
AL,WASHINGTON COUNTY,Alabama Power Co,31.4067,88.1903,0.0,0.0,648495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,WEISS DAM,Alabama Power Co,34.2320,85.6211,0.0,0.0,0.0,0.0,125771.0,0.0,0.0,0.0,0.0,0.0
AL,WEYERHAEUSER PINE HILL OPERATIONS,MacMillan Bloedel Packaging,32.0469,87.2619,18453.4,16479.2,54366.4,0.0,0.0,403595.6,0.0,0.0,0.0,50.4
AL,WHEELER,Tennessee Valley Authority,34.5518,87.3181,0.0,0.0,0.0,0.0,839481.0,0.0,0.0,0.0,0.0,0.0
AL,WIDOWS CREEK,Tennessee Valley Authority,34.8825,85.7547,9577732.0,16902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,WILSON,Tennessee Valley Authority,34.8747,87.7070,0.0,0.0,0.0,0.0,1666092.0,0.0,0.0,0.0,0.0,0.0
AL,YATES DAM,Alabama Power Co,32.5897,86.1442,0.0,0.0,0.0,0.0,61246.0,0.0,0.0,0.0,0.0,0.0
AR,ARKANSAS NUCLEAR ONE,Entergy Arkansas Inc,35.4258,93.0542,0.0,0.0,0.0,11651772.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,ASHDOWN,Georgia Pacific,33.7425,94.1551,94125.7,863.8,124563.8,0.0,0.0,616133.0,0.0,0.0,0.0,89.4
AR,BAILEY,Arkansas Electric Coop Corp,35.2572,91.3708,0.0,20835.0,247840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,BEAVER,USCE-Little Rock District,36.3104,93.5821,0.0,0.0,0.0,0.0,92414.0,0.0,0.0,0.0,0.0,0.0
AR,BLAKELY MOUNTAIN,USCE -Vickburg District,34.5813,93.0992,0.0,0.0,0.0,0.0,142315.0,0.0,0.0,0.0,0.0,0.0
AR,BULL SHOALS,USCE-Little Rock District,36.2805,92.6498,0.0,0.0,0.0,0.0,280978.0,0.0,0.0,0.0,0.0,0.0
AR,CAMDEN MILL,International Paper Co,33.5848,92.8423,0.0,0.0,95382.2,0.0,0.0,119954.9,0.0,0.0,0.0,0.0
AR,CARPENTER,Entergy Arkansas Inc,34.5813,93.0992,0.0,0.0,0.0,0.0,90763.0,0.0,0.0,0.0,0.0,0.0
AR,CECIL LYNCH,Entergy Arkansas Inc,34.7520,92.3924,0.0,0.0,75496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,CROSSETT PAPER,Georgia Pacific,33.2022,91.7975,0.0,13123.7,130592.2,0.0,0.0,417479.4,0.0,0.0,0.0,7771.9
AR,DAM 2,Arkansas Electric Coop Corp,33.8183,91.2546,0.0,0.0,0.0,0.0,261321.0,0.0,0.0,0.0,0.0,0.0
AR,DARDANELLE,USCE-Little Rock District,35.4258,93.0542,0.0,0.0,0.0,0.0,524915.0,0.0,0.0,0.0,0.0,0.0
AR,DEGRAY,USCE -Vickburg District,34.0589,93.1942,0.0,0.0,0.0,0.0,49511.0,0.0,0.0,0.0,0.0,0.0
AR,ELLIS,Arkansas Electric Coop Corp,35.5560,94.1924,0.0,0.0,0.0,0.0,138424.0,0.0,0.0,0.0,0.0,0.0
AR,FITZHUGH,Arkansas Electric Coop Corp,35.4869,93.8887,0.0,15897.0,63130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,FLINT CREEK,Southwestern Electric Power Co,36.2625,94.5208,3812709.0,3977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,FOURCHE CREEK WASTEWATER,Little Rock Wastewater Utility,34.7520,92.3924,0.0,0.0,1044.0,0.0,0.0,5410.4,0.0,0.0,0.0,0.0
AR,GREERS FERRY LAKE,USCE-Little Rock District,35.5352,92.0219,0.0,0.0,0.0,0.0,101636.0,0.0,0.0,0.0,0.0,0.0
AR,HAMILTON MOSES,Entergy Arkansas Inc,35.0082,90.7757,0.0,0.0,79258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,HARVEY COUCH,Entergy Arkansas Inc,33.3667,93.4833,0.0,0.0,169894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,HELENA,Archer Daniels Midland Co,34.3820,90.8424,0.0,0.0,6556.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,INDEPENDENCE,Entergy Arkansas Inc,35.6733,91.4083,10210209.0,14758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,IPC  PINE BLUFF MILL,International Paper Co,34.2776,91.8382,0.0,827.4,229401.3,0.0,0.0,288233.5,0.0,0.0,0.0,0.0
AR,LAKE CATHERINE,Entergy Arkansas Inc,34.4417,92.9125,0.0,0.0,1574861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,LEE CREEK WATER TREATMENT FACILITY,Fort Smith City of,35.5560,94.1924,0.0,0.0,0.0,0.0,156.3,0.0,0.0,0.0,0.0,0.0
AR,LITTLE ROCK,Archer Daniels Midland Co,34.7520,92.3924,0.0,0.0,16265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,MABELVALE,Entergy Arkansas Inc,34.7520,92.3924,0.0,0.0,3849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,MCCLELLAN,Arkansas Electric Coop Corp,33.5642,92.7875,0.0,134165.0,257174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,MUNICIPAL LIGHT,Piggott City of,36.3498,90.4363,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,MURRAY,North Little Rock City of,34.7520,92.3924,0.0,0.0,0.0,0.0,124175.0,0.0,0.0,0.0,0.0,0.0
AR,NARROWS,USCE -Vickburg District,34.1476,93.6551,0.0,0.0,0.0,0.0,29476.0,0.0,0.0,0.0,0.0,0.0
AR,NORFORK,USCE-Little Rock District,36.2363,92.3545,0.0,0.0,0.0,0.0,71714.0,0.0,0.0,0.0,0.0,0.0
AR,OZARK,USCE-Little Rock District,35.4869,93.8887,0.0,0.0,0.0,0.0,284319.0,0.0,0.0,0.0,0.0,0.0
AR,POTLATCH CORP ARKANSAS PULP PAPER BOARD DIV,Potlatch Corp,33.8183,91.2546,0.0,0.0,80426.0,0.0,0.0,91846.0,0.0,0.0,0.0,0.0
AR,POTLATCH CORP SOUTHERN WOOD PRODUCTS DIVISION,Potlatch Corp,33.4354,92.1692,0.0,0.0,0.0,0.0,0.0,73008.3,0.0,0.0,0.0,0.0
AR,REMMEL,Entergy Arkansas Inc,34.3277,93.0383,0.0,0.0,0.0,0.0,41846.0,0.0,0.0,0.0,0.0,0.0
AR,ROBERT E RITCHIE,Entergy Arkansas Inc,34.4667,90.6000,0.0,0.0,966225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,SPARKS REGIONAL MEDICAL CENTER,Sparks Regional Medical Center,35.1921,94.2380,0.0,316.0,2855.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR,WHILLOCK,Arkansas Electric Coop Corp,35.2676,92.7595,0.0,0.0,0.0,0.0,136520.0,0.0,0.0,0.0,0.0,0.0
AR,WHITE BLUFF,Entergy Arkansas Inc,34.4236,92.1392,10050655.0,17301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,ABITIBI CONSOLIDATED SNOWFLAKE DIVISION,Abitibi Consolidated,35.2863,110.2885,330502.4,278.6,11671.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,AGUA FRIA,Salt River Proj Ag I & P Dist,33.5569,112.2175,0.0,32226.0,2011223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,APACHE STATION,Arizona Electric Pwr Coop Inc,32.0556,109.8861,2862418.0,0.0,596723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,BIOSPHERE 2 CENTER INC,Biosphere 2 Center Inc,32.9836,111.3255,0.0,135.5,2353.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,CHILDS,Arizona Public Service Co,34.7053,112.4042,0.0,0.0,0.0,0.0,20879.0,0.0,0.0,0.0,0.0,0.0
AZ,CHOLLA,Arizona Public Service Co,34.9414,110.3003,6787337.0,6576.0,1376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,CORONADO,Salt River Proj Ag I & P Dist,34.5778,109.2717,6272316.0,3871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,CROSSCUT,Salt River Proj Ag I & P Dist,33.3500,112.4900,0.0,0.0,0.0,0.0,5236.0,0.0,0.0,0.0,0.0,0.0
AZ,DAVIS,USBR-Lower Colorado Region,35.6134,113.6474,0.0,0.0,0.0,0.0,1242714.0,0.0,0.0,0.0,0.0,0.0
AZ,DOUGLAS,Arizona Public Service Co,31.8799,109.7540,0.0,3672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,GLEN CANYON,USBR-Upper Colorado Region,35.6337,112.0444,0.0,0.0,0.0,0.0,4134622.0,0.0,0.0,0.0,0.0,0.0
AZ,GOULD ELECTRONICS FOIL DIVISION,Japan Energy Corp Ltd,33.3500,112.4900,0.0,0.0,550.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,HOOVER,USBR-Lower Colorado Region,35.6134,113.6474,0.0,0.0,0.0,0.0,2865991.0,0.0,0.0,0.0,0.0,0.0
AZ,HORSE MESA,Salt River Proj Ag I & P Dist,33.3500,112.4900,0.0,0.0,0.0,0.0,222126.0,0.0,0.0,0.0,0.0,0.0
AZ,INA ROAD WATER POLLUTION CONTROL FACILITY,PIMA County Wastewater Manage,31.9699,111.8899,0.0,0.0,14119.6,0.0,0.0,4583.3,0.0,0.0,0.0,0.0
AZ,IRVING,Arizona Public Service Co,34.7053,112.4042,0.0,0.0,0.0,0.0,11982.0,0.0,0.0,0.0,0.0,0.0
AZ,IRVINGTON,Tucson Electric Power Co,32.1600,110.9044,789923.0,320.0,849722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,KYRENE,Salt River Proj Ag I & P Dist,33.3547,111.9364,0.0,15357.0,379067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,MORMON FLAT,Salt River Proj Ag I & P Dist,33.3500,112.4900,0.0,0.0,0.0,0.0,80958.0,0.0,0.0,0.0,0.0,0.0
AZ,NAVAJO,Salt River Proj Ag I & P Dist,36.9125,111.3917,18076057.0,20186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,NELSON PLANT GENERATORS,Chemical Lime Co,35.6134,113.6474,0.0,471.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,NEW CORNELIA BRANCH POWER PLANT,Phelps Dodge Corp,31.9699,111.8899,0.0,41.0,3180.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,NORTH LOOP,Tucson Electric Power Co,31.9699,111.8899,0.0,25.0,49661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,OCOTILLO,Arizona Public Service Co,33.4467,111.9417,0.0,0.0,749070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,PALO VERDE,Arizona Public Service Co,33.3500,112.4900,0.0,0.0,0.0,30380571.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,ROOSEVELT,Salt River Proj Ag I & P Dist,33.3500,112.4900,0.0,0.0,0.0,0.0,35643.0,0.0,0.0,0.0,0.0,0.0
AZ,SAGUARO,Arizona Public Service Co,32.5522,111.2992,0.0,30784.0,632832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,SANTAN,Salt River Proj Ag I & P Dist,33.3500,112.4900,0.0,25262.0,1458546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,SOUTH CONSOLIDATED,Salt River Proj Ag I & P Dist,33.3500,112.4900,0.0,0.0,0.0,0.0,1082.0,0.0,0.0,0.0,0.0,0.0
AZ,SPRINGERVILLE,Tucson Electric Power Co,34.3186,109.1636,5874576.0,2367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,STARWOOD HOTELS RESORTS,Starwood Hotels Resorts,33.3500,112.4900,0.0,0.0,4146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,STEWART MTN,Salt River Proj Ag I & P Dist,33.3500,112.4900,0.0,0.0,0.0,0.0,21939.0,0.0,0.0,0.0,0.0,0.0
AZ,WEST PHOENIX,Arizona Public Service Co,33.4428,112.1536,0.0,18376.0,1203986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,YUCCA,Arizona Public Service Co,33.2200,113.9400,0.0,30893.0,342620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZ,YUMA COGENERATION ASSOCIATES,Yuma Cogeneration Associates,32.7504,114.0678,0.0,0.0,440958.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,A B ENERGY INC,A B Energy Inc,33.6665,117.7664,0.0,0.0,0.0,0.0,0.0,0.0,19611.1,0.0,0.0,0.0
CA,A G WISHON,Pacific Gas & Electric Co,37.2746,119.7813,0.0,0.0,0.0,0.0,73642.0,0.0,0.0,0.0,0.0,0.0
CA,A W HOCH,CalEnergy Co Inc,33.0261,115.2854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350926.5,0.0
CA,ACE COGENERATION CO,Trona Operating Partners,34.8362,115.9697,818874.0,0.0,1262.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,AERA SAN ARDO COGEN  FACILITY,Aera Energy,36.3469,121.0957,0.0,0.0,50972.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,AES ALAMITOS LLC,AES NUGs,33.7686,118.1008,0.0,0.0,6473582.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,AES HUNTINGTON BEACH LLC,AES NUGs,33.6439,117.9792,0.0,0.0,1354136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,AES PLACERITA INC,AES NUGs,34.2635,118.2982,0.0,0.0,335233.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,AES REDONDO BEACH LLC,AES NUGs,33.8467,118.4022,0.0,0.0,3133770.6,0.0,0.0,0.0,0.0,0.0,0.0,139907.5
CA,AGNEWS COGENERATION PROJECT,Calpine,37.1921,121.7053,0.0,0.0,239987.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,AIDLIN GEOTHERMAL POWER PLANT,Calpine,38.4613,122.9457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147703.6,0.0
CA,AIR PRODUCTS & CHEMICALS INC - WILMINGTON CA,Air Products,34.2635,118.2982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186518.6
CA,ALAMO,California Dept-Wtr Resources,34.2635,118.2982,0.0,0.0,0.0,0.0,108954.0,0.0,0.0,0.0,0.0,0.0
CA,ALISO WATER MANAGEMENT AGENCY,Aliso Water Management Agency,33.6665,117.7664,0.0,0.0,2809.2,0.0,0.0,4311.1,0.0,0.0,0.0,0.0
CA,ALMOND POWER PLANT,Turlock Irrigation District,37.6062,120.9293,0.0,0.0,244598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,ALTA,Pacific Gas & Electric Co,39.0139,120.7422,0.0,0.0,0.0,0.0,3705.0,0.0,0.0,0.0,0.0,0.0
CA,ALTAMONT GAS RECOVERY,Altamont Gas Recovery,37.6776,121.9218,0.0,0.0,0.0,0.0,0.0,44384.4,0.0,0.0,0.0,0.0
CA,ALTAMONT MIDWAY LTD,NAWP Inc,37.8911,121.2508,0.0,0.0,0.0,0.0,0.0,0.0,15637.0,0.0,0.0,0.0
CA,ALTAMONT PASS WINDPLANT,FPL Energy,37.6776,121.9218,0.0,0.0,0.0,0.0,0.0,0.0,658689.3,0.0,0.0,0.0
CA,ALTAMONT POWER LLC,Green Ridge Power,37.6776,121.9218,0.0,0.0,0.0,0.0,0.0,0.0,10321.5,0.0,0.0,0.0
CA,ALTECH,NAWP Inc,37.8911,121.2508,0.0,0.0,0.0,0.0,0.0,0.0,7496.4,0.0,0.0,0.0
CA,ALTECH III,NAWP Inc,33.7529,116.0554,0.0,0.0,0.0,0.0,0.0,0.0,59057.0,0.0,0.0,0.0
CA,ALVARADO HYDRO FACILITY,San Diego County Water Auth,33.0197,116.8378,0.0,0.0,0.0,0.0,4859.5,0.0,0.0,0.0,0.0,0.0
CA,AMEDEE GEOTHERMAL VENTURE I,Amedee Geothermal Venture I,40.4465,120.6631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17882.9,0.0
CA,AMERICAN CANYON POWER PLANT,Gas Recovery Systems Inc,38.5099,122.3560,0.0,0.0,0.0,0.0,0.0,11460.1,0.0,0.0,0.0,0.0
CA,ANAHEIM GT,Anaheim City of,33.6665,117.7664,0.0,0.0,57262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,ANDERSON FACILITY,Sierra Pacific Resources NUGs,40.7353,122.1912,0.0,0.0,0.0,0.0,0.0,37824.2,0.0,0.0,0.0,0.0
CA,ARCO FEE A COGEN,BP Amoco,35.3045,118.9043,0.0,0.0,64572.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,ARCO FEE B COGEN,BP Amoco,35.3045,118.9043,0.0,0.0,32471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,ARCO FEE C COGEN,BP Amoco,35.3045,118.9043,0.0,0.0,62108.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,ARCO WILMINGTON CALCINER,BP Amoco,34.2635,118.2982,0.0,236447.5,16113.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,ARGUS COGEN PLANT,IMC,34.8362,115.9697,366675.7,0.0,9341.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,AZUSA,Pasadena City of,34.2635,118.2982,0.0,0.0,0.0,0.0,4311.0,0.0,0.0,0.0,0.0,0.0
CA,B BRAUN MEDICAL INC,B Braun Medical Inc,33.6665,117.7664,0.0,0.0,33349.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,BADGER CREEK COGEN,WAC Op Company California LLC,35.3045,118.9043,0.0,0.0,359337.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,BADGER FILTRATION PLANT,R E Badger Filtration Plant,33.0197,116.8378,0.0,0.0,0.0,0.0,2087.4,0.0,0.0,0.0,0.0,0.0
